code,name,scie,regn,water,water_e,protcnt,protcnt_e,ash,ash_e,fatce,fatce_e,fibtg,fibtg_e,fibins,fibins_e,fibsol,fibsol_e,choavldf,choavldf_e,enerc,enerc_e,dhbenzac34,dhbenzac34_e,hbenzal3,hbenzal3_e,pcathac,pcathac_e,vanlac,vanlac_e,gallac,gallac_e,cinmac,cinmac_e,coumaco,coumaco_e,coumacp,coumacp_e,caffac,caffac_e,chlrac,chlrac_e,ferac,ferac_e,apigen,apigen_e,apigen6cgls,apigen6cgls_e,apigen7onshps,apigen7onshps_e,luteol,luteol_e,kaemf,kaemf_e,querce,querce_e,querce3bdgls,querce3bdgls_e,querce3ortns,querce3ortns_e,querce3bgls,querce3bgls_e,isormt,isormt_e,myrct,myrct_e,rsvrtol,rsvrtol_e,hespt,hespt_e,narng,narng_e,hespd,hespd_e,daidzn,daidzn_e,gnstein,gnstein_e,epicatec,epicatec_e,epicategc,epicategc_e,epicatgc3gal,epicatgc3gal_e,catec,catec_e,galcatecgal,galcatecgal_e,galcatec,galcatec_e,syrgac,syrgac_e,sinpac,sinpac_e,ellgac,ellgac_e,polyph,polyph_e,rafs,rafs_e,stas,stas_e,vers,vers_e,ajgs,ajgs_e,camt,camt_e,stgstr,stgstr_e,stostrb,stostrb_e,phytac,phytac_e,sapon,sapon_e,f4d0,f4d0_e,f6d0,f6d0_e,f8d0,f8d0_e,f10d0,f10d0_e,f12d0,f12d0_e,f14d0,f14d0_e,f16d0,f16d0_e,f18d0,f18d0_e,f20d0,f20d0_e,f22d0,f22d0_e,f24d0,f24d0_e,f14d1cn5,f14d1cn5_e,f16d1cn7,f16d1cn7_e,f18d1tn9,f18d1tn9_e,f18d1cn9,f18d1cn9_e,f20d1cn9,f20d1cn9_e,f22d1cn9,f22d1cn9_e,f18d2cn6,f18d2cn6_e,f18d3n3,f18d3n3_e,fasat,fasat_e,fams,fams_e,fapu,fapu_e,thia,thia_e,ribf,ribf_e,nia,nia_e,pantac,pantac_e,vitb6c,vitb6c_e,biot,biot_e,folsum,folsum_e,vitc,vitc_e,retol,retol_e,ergcal,ergcal_e,chocal,chocal_e,doh25,doh25_e,tocpha,tocpha_e,tocphb,tocphb_e,tocphg,tocphg_e,tocphd,tocphd_e,toctra,toctra_e,toctrb,toctrb_e,toctrg,toctrg_e,toctrd,toctrd_e,vite,vite_e,vitk1,vitk1_e,vitk2,vitk2_e,lutn,lutn_e,zea,zea_e,lycpn,lycpn_e,crypxb,crypxb_e,cartg,cartg_e,carta,carta_e,cartb,cartb_e,cartoid,cartoid_e,al,al_e,as,as_e,cd,cd_e,ca,ca_e,cr,cr_e,co,co_e,cu,cu_e,fe,fe_e,pb,pb_e,li,li_e,mg,mg_e,mn,mn_e,hg,hg_e,mo,mo_e,ni,ni_e,p,p_e,k,k_e,se,se_e,na,na_e,zn,zn_e,cho,cho_e,starch,starch_e,frus,frus_e,glus,glus_e,sucs,sucs_e,mals,mals_e,fsugar,fsugar_e,lactose,lactose_e,f24d1cn9,f24d1cn9_e,f20d2n6,f20d2n6_e,f20d4n6,f20d4n6_e,f11d0,f11d0_e,f15d0,f15d0_e,f20d3n6,f20d3n6_e,f20d5n3,f20d5n3_e,f22d6n3,f22d6n3_e,cholc,cholc_e,f22d2n6,f22d2n6_e,f22d5n3,f22d5n3_e,ala,ala_e,arg,arg_e,asp,asp_e,glu,glu_e,gly,gly_e,pro,pro_e,ser,ser_e,tyr,tyr_e,his,his_e,ile,ile_e,leu,leu_e,lys,lys_e,met,met_e,cys,cys_e,phe,phe_e,thr,thr_e,trp,trp_e,val,val_e,oxalt,oxalt_e,oxals,oxals_e,oxali,oxali_e,caconac,caconac_e,citac,citac_e,fumac,fumac_e,malac,malac_e,quinac,quinac_e,sucac,sucac_e,tarac,tarac_e
O030,"Beef, lungs",,3,80.83,0.18,15.66,0.42,1.13,0.05,2.28,0.21,0,0,0,0,0,0,0,0,351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.95,0.23,71.64,69.29,625,123,468,78.5,14.22,9.86,0,0,13.92,8.94,0,0,41.34,5.15,0,0,588,63.5,17.58,5.02,0,0,92.04,24.05,6.14,1.51,1198,290,647,73.6,244,111,0.09,0.01,0.12,0.02,3.13,0.05,0.85,0.06,0.23,0.01,6.98,0.78,0,0,0,0,1.89,0.16,0,0,0,0,0,0,0.11,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.04,0,0,3.7,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.04,2.06,0.57,0.001,0,9.31,0.87,0.011,0.01,0.002,0.001,0.2,0.12,6.85,1.65,0.006,0.002,0,0,11.6,1.19,0.07,0.09,0.07,0.02,0.01,0,0.01,0,172,15,216,37.2,16.69,5.47,109,14.5,1.52,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,85.9,0,0,0,0,0,0,0,0,0,0,334,8.8,0,0,0,0,2.61,0.3,11.46,0.08,8.15,0.52,1.64,0.2,5.74,0.34,3.56,0.13,4.78,0.56,3.87,0.55,4.51,0.47,3.46,0.28,5.37,0.14,8.13,0.26,6.12,0.47,7.08,0.19,6.21,1.62,5.92,0.18,1.47,0.14,5.2,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O031,"Beef, heart",,5,77.77,0.72,17.68,0.51,0.87,0.01,3.57,0.46,0,0,0,0,0,0,0,0,433,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.69,1.23,44.89,16.77,614,121,787,119,9.39,2.42,0,0,19.06,11.57,0,0,39.33,17.31,0,0,780,199,28.5,24.56,0,0,351,91.7,11.43,6.51,1479,273,848,240,490,136,0.24,0.04,0.3,0.05,5.38,0.45,1.55,0.06,0.25,0.07,8.5,1.25,0,0,0,0,10.13,1.52,0,0,5.71,0,0.27,0,0.1,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.02,0,0,2.5,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0.12,1.39,0.32,0,0,6.16,1.43,0.006,0.001,0.002,0.002,0.37,0.08,3.62,0.29,0.004,0.001,0,0,15.66,8.91,0.03,0.01,0.09,0.07,0,0,0,0,181,16,258,69.1,20.66,7.75,70.52,13.92,1.5,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,38,0,0,0,0,0,0,0,0,0,0,92.73,5.29,0,0,0,0,2.84,0.16,13.39,0.53,4.6,0.47,1.61,0.23,4.3,0.63,4.53,0.44,4.92,0.54,4.92,0.61,5.84,0.46,2.54,0.5,6.41,0.05,7.77,0.48,5.53,0.54,8,0.55,7.29,0.08,4.99,0.57,1.44,0.13,6.01,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O032,"Beef, liver",,6,74.15,1.31,20.73,0.96,1.07,0.03,3.96,0.45,0,0,0,0,0,0,0,0,499,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86,0.74,34.29,13.79,664,179,806,119,6.72,1.34,0,0,26.54,17.71,0,0,51.37,16.51,0,0,740,171,33.85,14.75,0,0,236,52,8.51,2.53,1543,331,826,202,566,162,0.17,0.03,0.34,0.05,14.01,0.44,9.32,0.03,0.3,0.05,1744,71.2,0,0,0,0,9119,707,0,0,0,0,4,0,0.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.06,0,0,4,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,0.14,2.6,0.33,0.001,0,5.46,0.44,0.012,0.005,0.004,0.003,1.23,1.4,14.82,2.65,0.007,0.002,0,0,18.57,2.85,0.25,0.08,0.46,0.25,0.1,0.02,0.02,0.01,332,61.4,289,58.2,20.2,5.44,50.14,3.83,4.36,1.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,79.7,0,0,0,0,0,0,0,0,103,27.5,261,9.9,0,0,0,0,2.82,0.21,11.84,0.42,5.6,0.37,1.3,0.26,4.59,0.09,4.24,0.18,4.66,0.14,3.77,0.59,4.83,0.23,2.92,0.13,6.53,0.18,8.53,0.57,5.54,0.29,8.48,0.25,5.94,0.31,5.9,0.55,1.17,0.12,5.02,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O033,"Beef, tripe",,5,83.74,0.62,13.1,0.29,0.55,0.01,2.51,0.74,0,0,0,0,0,0,0,0,316,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,1.7,80.33,26.92,653,179,619,277,9.13,5.37,0,0,4.84,1.46,0,0,56.14,19.48,0,0,767,194,10.65,2.12,0,0,49.93,15.98,9.64,5,1371,491,833,216,95.26,25.86,0.03,0.01,0.08,0.03,1.31,0.12,1.09,0.09,0.23,0.07,1.45,0.19,0,0,0,0,4.29,0.3,0,0,4,0,0.06,0,0.41,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.08,0,0,3.5,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.21,0.61,0.43,0,0,15.3,2.91,0.012,0.007,0.001,0.001,0.04,0.02,0.84,0.12,0.002,0,0,0,9.33,2.12,0.03,0.02,0.08,0.03,0,0,0.01,0,60.17,9.2,143,61.1,10.18,3.72,41,11.13,2.02,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7,4.88,0,0,0,0,0,0,0,0,0,0,82.66,4.33,0,0,0,0,2.82,0.23,11.7,0.13,7.4,0.23,1.75,0.37,5.4,0.64,4.07,0.14,4.54,0.27,4.16,0.26,4.38,0.07,3.3,0.14,5.28,0.06,7.11,0.18,6.07,0.38,8.39,0.68,7.06,0.2,4.75,0.2,1.48,0.16,5.58,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O034,"Beef, spleen",,6,79.03,0.73,17.42,0.55,1.22,0.04,2.22,0.24,0,0,0,0,0,0,0,0,378,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0.89,26.85,7.72,505,70.9,592,69.2,10.29,1.57,0,0,22.43,8.41,0,0,25.01,8.71,0,0,442,119,13.83,2.95,0,0,127,24.4,12.22,3.88,1160,159,480,130,393,113,0.31,0.02,0.25,0.03,7.45,0.43,7.3,0.21,0.26,0.03,3.4,0.88,0,0,0,0,8.71,1,0,0,0.33,0,0,0,0.1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.01,0,0,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.12,1.8,0.56,0.001,0,9.4,0.24,0.008,0.004,0.001,0,0.09,0.01,31.68,4.5,0.003,0.001,0,0,15.8,1.25,0.03,0.01,0.11,0.04,0.05,0.01,0.01,0,252,24.2,348,32.4,37.55,9.76,58.94,5.92,2.01,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,84.3,0,0,0,0,0,0,0,0,0,0,353,8.3,0,0,0,0,2.54,0.44,11.81,0.51,7.41,0.6,1.65,0.4,4.75,0.52,3.78,0.49,4.86,0.26,3.17,0.08,4.82,0.34,3.19,0.35,5.5,0.19,8.38,0.39,5.71,0.58,7.73,0.41,6.12,0.55,5.83,0.51,1.49,0.14,5.05,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O035,"Beef, kidneys",,3,77.59,0.66,17.09,0.3,1.22,0.04,4.01,0.36,0,0,0,0,0,0,0,0,439,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,56.58,0,777,0,892,0,6.79,0,0,0,5.4,0,0,0,33.01,0,0,0,790,0,12.02,0,0,0,148,0,8.72,0,1743,0,835,0,291,0,0.26,0.04,0.27,0.05,6.52,0.25,2.05,0.18,0.22,0.02,53.68,4.93,0,0,0,0,98.04,9.31,0,0,0.53,0,0.11,0,0.08,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.03,0,0,2.5,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.12,2.37,0.54,0.043,0.01,15.31,0.44,0.005,0,0.002,0.002,0.21,0.09,4.71,1.89,0.481,0.827,0,0,14.7,6.6,0.05,0.02,0.78,0.18,0.01,0.01,0,0,180,16.5,184,80.9,135,16.8,160,31.1,1.4,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,439,3.8,0,0,0,0,2.56,0.26,12.93,0.66,5.26,0.09,1.56,0.21,5.05,0.3,3.78,0.34,4.96,0.23,4.26,0.34,5.27,0.38,3.33,0.27,6.85,0.18,8.08,0.21,5.4,0.44,7.95,0.18,6.21,0.18,5.14,0.63,1.32,0.04,5.22,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O036,"Calf, shoulder",,2,70.49,0,20.98,0,0.94,0,7.47,0,0,0,0,0,0,0,0,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.57,0,133,0,1649,0,1646,0,22.73,0,0,0,45.09,0,0,0,166,0,0,0,2452,0,29.26,0,0,0,388,0,69.72,0,3510,0,2647,0,689,0,0.1,0,0.2,0,6.11,0,0.98,0,0.5,0,9.25,0,0,0,0,0,13.17,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0.7,0,0,0,8.39,0,0.008,0,0,0,0.05,0,1.31,0,0.001,0,0,0,22.71,0,0.01,0,0.07,0,0,0,0.01,0,197,0,369,0,12.34,0,77,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,58.27,0,0,0,0,0,2.36,0,13.73,0,5.07,0,1.04,0,4.59,0,3.95,0,4.64,0,3.11,0,4.82,0,3.6,0,5.58,0,7.73,0,5.4,0,9.49,0,5.35,0,4.71,0,1.14,0,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O037,"Calf, chops",,2,72.66,0,22.47,0,0.92,0,3.85,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,60.78,0,830,0,1036,0,15.26,0,0,0,20.25,0,0,0,50,0,0,0,966,0,17.69,0,0,0,311,0,32.78,0,1966,0,1034,0,449,0,0.07,0,0.17,0,5.11,0,0.94,0,0.37,0,2.13,0,0,0,0,0,2.1,0,0,0,0.74,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0.27,0,0,0,9.27,0,0.012,0,0,0,0.07,0,1.2,0,0.004,0,0,0,20.77,0,0,0,0.13,0,0,0,0.01,0,195,0,366,0,12.53,0,64.94,0,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,62.05,0,0,0,0,0,2.82,0,14.47,0,5.09,0,1.08,0,4.33,0,4.9,0,4.43,0,3.68,0,5.22,0,3.76,0,5.61,0,8.23,0,5.69,0,10.47,0,5.78,0,5.28,0,1.3,0,4.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O038,"Calf, round (leg)",,2,71.13,0,21.1,0,0.74,0,6.92,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65,0,85.35,0,1189,0,893,0,41.78,0,0,0,45.74,0,0,0,180,0,0,0,2207,0,46.47,0,0,0,213,0,51.96,0,2263,0,2433,0,497,0,0.03,0,0.17,0,5.97,0,0.87,0,0.41,0,7.81,0,0,0,0,0,2.42,0,0,0,0.97,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.93,0,0,0,10.03,0,0.007,0,0,0,0.08,0,2.4,0,0,0,0,0,22.28,0,0.01,0,0.05,0,0,0,0.01,0,185,0,356,0,13.32,0,67.04,0,2.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,50.1,0,0,0,0,0,3.01,0,14.32,0,5.38,0,1.66,0,4.37,0,4.62,0,4.52,0,4.09,0,5.12,0,5.1,0,6.49,0,8.32,0,5.99,0,9.45,0,6.66,0,5.45,0,1.25,0,4.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O039,"Calf, brain",,2,81.19,0,9.84,0,1.26,0,7.6,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.44,0,1048,0,1064,0,17.15,0,0,0,18.83,0,0,0,46.39,0,0,0,1357,0,56.9,0,0,0,45,0,45.48,0,2202,0,1460,0,603,0,0.07,0,0.19,0,3.19,0,1.61,0,0.3,0,1.5,0,0,0,0,0,1.41,0,0,0,0.61,0,7.98,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0.71,0,0,0,10.53,0,0.006,0,0,0,0.24,0,1.44,0,0.002,0,0,0,14.29,0,0.03,0,0.03,0,0,0,0.01,0,296,0,306,0,15.48,0,115,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,249,0,1345,0,0,0,0,0,2.3,0,13.19,0,5.12,0,1.32,0,4.08,0,4.37,0,5.59,0,4.4,0,5.98,0,2.33,0,5.56,0,9.19,0,5.67,0,8.18,0,5.22,0,5.17,0,1.4,0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O040,"Calf, tongue",,2,69.44,0,17.78,0,0.93,0,11.76,0,0,0,0,0,0,0,0,0,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.97,0,320,0,2813,0,2415,0,22.44,0,0,0,40.1,0,0,0,308,0,0,0,4050,0,47.58,0,0,0,434,0,46.48,0,5630,0,4406,0,737,0,0.11,0,0.22,0,4.31,0,0.79,0,0.17,0,5.2,0,0,0,0,0,4.63,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.93,0,0,0,9.08,0,0.015,0,0,0,0.14,0,2.63,0,0,0,0,0,15.38,0,0.03,0,0.07,0,0,0,0.01,0,178,0,238,0,10.57,0,91.64,0,2.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,2.21,0,12.73,0,6.61,0,1.2,0,4.43,0,3.92,0,4.7,0,3.5,0,4.89,0,2.7,0,5.54,0,7.77,0,6.86,0,8.45,0,6.39,0,4.76,0,1.54,0,4.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O041,"Calf, heart",,1,73.44,0,18.84,0,0.86,0,3.75,0,0,0,0,0,0,0,0,0,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23,0,46.27,0,602,0,814,0,9.22,0,0,0,12.28,0,0,0,19.68,0,0,0,656,0,20.82,0,0,0,563,0,11.84,0,1489,0,696,0,773,0,0.26,0,0.29,0,5.3,0,2.29,0,0.41,0,9.41,0,0,0,0,0,4.83,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0.6,0,0,0,6.48,0,0.031,0,0.001,0,0.28,0,4.66,0,0,0,0,0,18.21,0,0.04,0,0.05,0,0,0,0.01,0,185,0,224,0,11.86,0,58,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,2.29,0,13.82,0,5.5,0,1.49,0,3.78,0,4.13,0,4.2,0,4.28,0,5.25,0,2.69,0,6.43,0,8.11,0,4.98,0,7.97,0,6.83,0,5,0,1.41,0,5.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O042,"Calf, liver",,1,73.66,0,21.02,0,1.26,0,3.95,0,0,0,0,0,0,0,0,0,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.46,0,28.39,0,666,0,898,0,9.71,0,0,0,8.59,0,0,0,30.8,0,0,0,618,0,21.19,0,0,0,271,0,14.64,0,1616,0,670,0,643,0,0.17,0,0.31,0,12.98,0,8.95,0,0.59,0,1473,0,0,0,0,0,9664,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,3.47,0,0.001,0,5.19,0,0.007,0,0.013,0,1.04,0,16.26,0,0,0,0,0,19.16,0,0.19,0,0.8,0,0.12,0,0.01,0,358,0,307,0,19.94,0,54.99,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,0,0,0,0,0,0,0,0,0,92,0,306,0,0,0,0,0,2.65,0,12.77,0,5.66,0,1.52,0,4.55,0,4.28,0,4.62,0,3.62,0,4.33,0,2.36,0,6.13,0,8.76,0,5.51,0,8.61,0,5.55,0,6.13,0,1.43,0,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
