recipe_id,ingredient_number,ingredient_name,quantity,category
RCP03670,9,Fenugreek Leaves,2 tbsp,Aromatics
RCP03671,1,Onion,1 medium,Vegetables
RCP03671,2,Garlic,6 cloves,Vegetables
RCP03671,3,Salt,to taste,Others
RCP03671,4,Mutton,816g,Proteins
RCP03671,5,Curry Leaves,4 tbsp,Aromatics
RCP03671,6,Fenugreek Leaves,4 tbsp,Aromatics
RCP03672,1,Onion,1 medium,Vegetables
RCP03672,2,Garlic,5 cloves,Vegetables
RCP03672,3,Salt,to taste,Others
RCP03672,4,Fish,365g,Proteins
RCP03672,5,Cashews,3 tbsp,Others
RCP03672,6,Cardamom,2 tsp,Spices
RCP03672,7,Fresh Coriander,2 tbsp,Aromatics
RCP03672,8,Chickpeas,4 tbsp,Proteins
RCP03673,1,Onion,1 medium,Vegetables
RCP03673,2,Garlic,9 cloves,Vegetables
RCP03673,3,Salt,to taste,Others
RCP03673,4,Eggs,407g,Proteins
RCP03673,5,All-Purpose Flour,456 g,Grains
RCP03673,6,Carrot,2 medium,Vegetables
RCP03673,7,Milk,137 ml,Dairy
RCP03673,8,Fenugreek Leaves,2 tbsp,Aromatics
RCP03674,1,Onion,1 medium,Vegetables
RCP03674,2,Garlic,4 cloves,Vegetables
RCP03674,3,Salt,to taste,Others
RCP03674,4,Fish,621g,Proteins
RCP03674,5,Ghee,453 ml,Dairy
RCP03674,6,Coriander,2 tsp,Spices
RCP03674,7,Mustard Seeds,1 tbsp,Others
RCP03675,1,Onion,3 medium,Vegetables
RCP03675,2,Garlic,4 cloves,Vegetables
RCP03675,3,Salt,to taste,Others
RCP03675,4,Fish,765g,Proteins
RCP03675,5,Tomato,1 medium,Vegetables
RCP03675,6,Milk,181 ml,Dairy
RCP03675,7,Fresh Coriander,1 tbsp,Aromatics
RCP03675,8,Sesame Seeds,3 tbsp,Others
RCP03675,9,Curry Leaves,1 tbsp,Aromatics
RCP03675,10,Garam Masala,2 tsp,Spices
RCP03676,1,Onion,3 medium,Vegetables
RCP03676,2,Garlic,8 cloves,Vegetables
RCP03676,3,Salt,to taste,Others
RCP03676,4,Lentils (Dal),425g,Proteins
RCP03676,5,Cumin,2 tsp,Spices
RCP03676,6,Cashews,3 tbsp,Others
RCP03676,7,Milk,493 ml,Dairy
RCP03676,8,Garam Masala,1 tsp,Spices
RCP03676,9,Cardamom,2 tsp,Spices
RCP03677,1,Onion,1 medium,Vegetables
RCP03677,2,Garlic,7 cloves,Vegetables
RCP03677,3,Salt,to taste,Others
RCP03677,4,Fish,426g,Proteins
RCP03677,5,Oil,1 tbsp,Liquids
RCP03677,6,Coriander,2 tsp,Spices
RCP03677,7,Chickpea Flour,310 g,Grains
RCP03677,8,Cauliflower,1 medium,Vegetables
RCP03677,9,Almonds,3 tbsp,Others
RCP03678,1,Onion,2 medium,Vegetables
RCP03678,2,Garlic,8 cloves,Vegetables
RCP03678,3,Salt,to taste,Others
RCP03678,4,Paneer,672g,Proteins
RCP03678,5,Fresh Coriander,3 tbsp,Aromatics
RCP03678,6,Wheat Flour,427 g,Grains
RCP03678,7,Paneer,265 ml,Dairy
RCP03678,8,Coconut Milk,1 tbsp,Liquids
RCP03679,1,Onion,1 medium,Vegetables
RCP03679,2,Garlic,9 cloves,Vegetables
RCP03679,3,Salt,to taste,Others
RCP03679,4,Beef,448g,Proteins
RCP03679,5,Paneer,1 tbsp,Proteins
RCP03679,6,Salt,4 tbsp,Others
RCP03679,7,Cream,170 ml,Dairy
RCP03679,8,Curry Leaves,3 tbsp,Aromatics
RCP03679,9,Lentils (Dal),3 tbsp,Proteins
RCP03680,1,Onion,2 medium,Vegetables
RCP03680,2,Garlic,9 cloves,Vegetables
RCP03680,3,Salt,to taste,Others
RCP03680,4,Lentils (Dal),407g,Proteins
RCP03680,5,Chickpea Flour,432 g,Grains
RCP03680,6,Cloves,1 tsp,Spices
RCP03680,7,Chicken,3 tbsp,Proteins
RCP03680,8,Cashews,3 tbsp,Others
RCP03681,1,Onion,3 medium,Vegetables
RCP03681,2,Garlic,3 cloves,Vegetables
RCP03681,3,Salt,to taste,Others
RCP03681,4,Paneer,966g,Proteins
RCP03681,5,Vinegar,4 tbsp,Liquids
RCP03681,6,Cumin,2 tsp,Spices
RCP03682,1,Onion,1 medium,Vegetables
RCP03682,2,Garlic,4 cloves,Vegetables
RCP03682,3,Salt,to taste,Others
RCP03682,4,Beef,626g,Proteins
RCP03682,5,Lemon Juice,3 tbsp,Liquids
RCP03682,6,Fish,2 tbsp,Proteins
RCP03682,7,Tomato,1 medium,Vegetables
RCP03682,8,Salt,3 tbsp,Others
RCP03683,1,Onion,1 medium,Vegetables
RCP03683,2,Garlic,3 cloves,Vegetables
RCP03683,3,Salt,to taste,Others
RCP03683,4,Eggs,366g,Proteins
RCP03683,5,Salt,2 tbsp,Others
RCP03683,6,Ghee,330 ml,Dairy
RCP03683,7,Mint Leaves,2 tbsp,Aromatics
RCP03683,8,Wheat Flour,350 g,Grains
RCP03683,9,Onion,1 medium,Vegetables
RCP03683,10,Lemon Juice,4 tbsp,Liquids
RCP03683,11,Semolina,331 g,Grains
RCP03684,1,Onion,1 medium,Vegetables
RCP03684,2,Garlic,5 cloves,Vegetables
RCP03684,3,Salt,to taste,Others
RCP03684,4,Chicken,632g,Proteins
RCP03684,5,Chicken,3 tbsp,Proteins
RCP03684,6,Semolina,296 g,Grains
RCP03684,7,Tamarind Paste,1 tbsp,Liquids
RCP03684,8,Tofu,3 tbsp,Proteins
RCP03685,1,Onion,3 medium,Vegetables
RCP03685,2,Garlic,3 cloves,Vegetables
RCP03685,3,Salt,to taste,Others
RCP03685,4,Tofu,383g,Proteins
RCP03685,5,Onion,2 medium,Vegetables
RCP03685,6,Water,4 tbsp,Liquids
RCP03685,7,Cauliflower,1 medium,Vegetables
RCP03685,8,Beef,4 tbsp,Proteins
RCP03685,9,Wheat Flour,281 g,Grains
RCP03686,1,Onion,3 medium,Vegetables
RCP03686,2,Garlic,9 cloves,Vegetables
RCP03686,3,Salt,to taste,Others
RCP03686,4,Fish,863g,Proteins
RCP03686,5,Water,2 tbsp,Liquids
RCP03686,6,Tamarind Paste,4 tbsp,Liquids
RCP03686,7,Ghee,387 ml,Dairy
RCP03686,8,Garlic,1 medium,Vegetables
RCP03686,9,Cinnamon,1 tsp,Spices
RCP03686,10,Turmeric,2 tsp,Spices
RCP03686,11,Fenugreek Leaves,4 tbsp,Aromatics
RCP03686,12,Sugar,3 tbsp,Others
RCP03686,13,Tofu,4 tbsp,Proteins
RCP03686,14,Vinegar,4 tbsp,Liquids
RCP03686,15,Lentils (Dal),4 tbsp,Proteins
RCP03686,16,Turmeric,2 tsp,Spices
RCP03686,17,Chicken,1 tbsp,Proteins
RCP03686,18,Garam Masala,1 tsp,Spices
RCP03687,1,Onion,3 medium,Vegetables
RCP03687,2,Garlic,7 cloves,Vegetables
RCP03687,3,Salt,to taste,Others
RCP03687,4,Shrimp,905g,Proteins
RCP03687,5,Fenugreek Leaves,4 tbsp,Aromatics
RCP03687,6,Eggs,3 tbsp,Proteins
RCP03687,7,Ghee,497 ml,Dairy
RCP03687,8,Sugar,4 tbsp,Others
RCP03688,1,Onion,3 medium,Vegetables
RCP03688,2,Garlic,3 cloves,Vegetables
RCP03688,3,Salt,to taste,Others
RCP03688,4,Mutton,978g,Proteins
RCP03688,5,Chickpea Flour,443 g,Grains
RCP03688,6,Red Chili Powder,2 tsp,Spices
RCP03688,7,Mint Leaves,4 tbsp,Aromatics
RCP03688,8,Lemon Juice,3 tbsp,Liquids
RCP03688,9,Fenugreek Leaves,4 tbsp,Aromatics
RCP03688,10,Semolina,406 g,Grains
RCP03688,11,Lemon Juice,3 tbsp,Liquids
RCP03689,1,Onion,3 medium,Vegetables
RCP03689,2,Garlic,7 cloves,Vegetables
RCP03689,3,Salt,to taste,Others
RCP03689,4,Tofu,481g,Proteins
RCP03689,5,Turmeric,1 tsp,Spices
RCP03690,1,Onion,2 medium,Vegetables
RCP03690,2,Garlic,7 cloves,Vegetables
RCP03690,3,Salt,to taste,Others
RCP03690,4,Shrimp,593g,Proteins
RCP03690,5,Mint Leaves,3 tbsp,Aromatics
RCP03690,6,Bell Pepper,1 medium,Vegetables
RCP03690,7,Mutton,4 tbsp,Proteins
RCP03690,8,Fenugreek Leaves,2 tbsp,Aromatics
RCP03690,9,Fresh Coriander,4 tbsp,Aromatics
RCP03690,10,Chickpea Flour,412 g,Grains
RCP03691,1,Onion,2 medium,Vegetables
RCP03691,2,Garlic,7 cloves,Vegetables
RCP03691,3,Salt,to taste,Others
RCP03691,4,Chickpeas,383g,Proteins
RCP03691,5,Cinnamon,2 tsp,Spices
RCP03692,1,Onion,2 medium,Vegetables
RCP03692,2,Garlic,7 cloves,Vegetables
RCP03692,3,Salt,to taste,Others
RCP03692,4,Beef,728g,Proteins
RCP03692,5,Curry Leaves,4 tbsp,Aromatics
RCP03692,6,Sugar,2 tbsp,Others
RCP03692,7,Ginger,2 medium,Vegetables
RCP03692,8,Mutton,1 tbsp,Proteins
RCP03692,9,Paneer,261 ml,Dairy
RCP03692,10,Milk,120 ml,Dairy
RCP03693,1,Onion,3 medium,Vegetables
RCP03693,2,Garlic,9 cloves,Vegetables
RCP03693,3,Salt,to taste,Others
RCP03693,4,Paneer,824g,Proteins
RCP03693,5,Cardamom,2 tsp,Spices
RCP03693,6,Fresh Coriander,3 tbsp,Aromatics
RCP03693,7,Vinegar,3 tbsp,Liquids
RCP03693,8,Sesame Seeds,1 tbsp,Others
RCP03693,9,Salt,2 tbsp,Others
RCP03693,10,Paneer,303 ml,Dairy
RCP03694,1,Onion,3 medium,Vegetables
RCP03694,2,Garlic,8 cloves,Vegetables
RCP03694,3,Salt,to taste,Others
RCP03694,4,Fish,618g,Proteins
RCP03694,5,Tofu,4 tbsp,Proteins
RCP03694,6,Paneer,3 tbsp,Proteins
RCP03694,7,Paneer,4 tbsp,Proteins
RCP03694,8,Mint Leaves,4 tbsp,Aromatics
RCP03694,9,Lentils (Dal),1 tbsp,Proteins
RCP03694,10,Paneer,273 ml,Dairy
RCP03694,11,Ginger,2 medium,Vegetables
RCP03694,12,Butter,400 ml,Dairy
RCP03694,13,Fenugreek Leaves,3 tbsp,Aromatics
RCP03694,14,Carrot,2 medium,Vegetables
RCP03694,15,Tamarind Paste,2 tbsp,Liquids
RCP03695,1,Onion,1 medium,Vegetables
RCP03695,2,Garlic,8 cloves,Vegetables
RCP03695,3,Salt,to taste,Others
RCP03695,4,Lentils (Dal),476g,Proteins
RCP03695,5,Semolina,292 g,Grains
RCP03695,6,Eggs,2 tbsp,Proteins
RCP03695,7,Shrimp,3 tbsp,Proteins
RCP03695,8,Semolina,307 g,Grains
RCP03695,9,Butter,257 ml,Dairy
RCP03695,10,Shrimp,1 tbsp,Proteins
RCP03695,11,Lemon Juice,4 tbsp,Liquids
RCP03695,12,Paneer,265 ml,Dairy
RCP03695,13,Chickpeas,1 tbsp,Proteins
RCP03695,14,Chickpea Flour,202 g,Grains
RCP03696,1,Onion,1 medium,Vegetables
RCP03696,2,Garlic,5 cloves,Vegetables
RCP03696,3,Salt,to taste,Others
RCP03696,4,Eggs,309g,Proteins
RCP03696,5,Green Chili,1 medium,Vegetables
RCP03696,6,Cashews,4 tbsp,Others
RCP03696,7,Lemon Juice,1 tbsp,Liquids
RCP03696,8,Ghee,491 ml,Dairy
RCP03696,9,Potato,1 medium,Vegetables
RCP03696,10,Cardamom,1 tsp,Spices
RCP03696,11,Sesame Seeds,4 tbsp,Others
RCP03696,12,Cinnamon,1 tsp,Spices
RCP03696,13,Coconut Milk,2 tbsp,Liquids
RCP03696,14,Paneer,126 ml,Dairy
RCP03696,15,Red Chili Powder,2 tsp,Spices
RCP03696,16,Sugar,1 tbsp,Others
RCP03696,17,Vinegar,4 tbsp,Liquids
RCP03696,18,Garlic,1 medium,Vegetables
RCP03696,19,Sesame Seeds,3 tbsp,Others
RCP03697,1,Onion,1 medium,Vegetables
RCP03697,2,Garlic,8 cloves,Vegetables
RCP03697,3,Salt,to taste,Others
RCP03697,4,Mutton,416g,Proteins
RCP03697,5,Paneer,265 ml,Dairy
RCP03697,6,Cauliflower,2 medium,Vegetables
RCP03697,7,Ghee,115 ml,Dairy
RCP03697,8,Vinegar,4 tbsp,Liquids
RCP03697,9,Fenugreek Leaves,1 tbsp,Aromatics
RCP03697,10,Ginger,2 medium,Vegetables
RCP03697,11,Semolina,239 g,Grains
RCP03698,1,Onion,2 medium,Vegetables
RCP03698,2,Garlic,3 cloves,Vegetables
RCP03698,3,Salt,to taste,Others
RCP03698,4,Shrimp,786g,Proteins
RCP03698,5,Bell Pepper,1 medium,Vegetables
RCP03698,6,Turmeric,2 tsp,Spices
RCP03698,7,Chickpea Flour,453 g,Grains
RCP03698,8,Chicken,4 tbsp,Proteins
RCP03698,9,Ghee,372 ml,Dairy
RCP03698,10,Cashews,1 tbsp,Others
RCP03698,11,Oil,4 tbsp,Liquids
RCP03698,12,Fenugreek Leaves,2 tbsp,Aromatics
RCP03698,13,Fresh Coriander,4 tbsp,Aromatics
RCP03698,14,Raisins,3 tbsp,Others
RCP03698,15,Eggs,3 tbsp,Proteins
RCP03698,16,Mint Leaves,3 tbsp,Aromatics
RCP03698,17,Fresh Coriander,2 tbsp,Aromatics
RCP03699,1,Onion,3 medium,Vegetables
RCP03699,2,Garlic,5 cloves,Vegetables
RCP03699,3,Salt,to taste,Others
RCP03699,4,Shrimp,906g,Proteins
RCP03699,5,Garam Masala,2 tsp,Spices
RCP03699,6,Semolina,386 g,Grains
RCP03700,1,Onion,2 medium,Vegetables
RCP03700,2,Garlic,3 cloves,Vegetables
RCP03700,3,Salt,to taste,Others
RCP03700,4,Fish,554g,Proteins
RCP03700,5,Curry Leaves,2 tbsp,Aromatics
RCP03700,6,Tofu,2 tbsp,Proteins
RCP03700,7,Red Chili Powder,2 tsp,Spices
RCP03700,8,Chickpea Flour,348 g,Grains
RCP03700,9,All-Purpose Flour,384 g,Grains
RCP03700,10,Curry Leaves,3 tbsp,Aromatics
RCP03700,11,Semolina,389 g,Grains
RCP03701,1,Onion,3 medium,Vegetables
RCP03701,2,Garlic,4 cloves,Vegetables
RCP03701,3,Salt,to taste,Others
RCP03701,4,Mutton,948g,Proteins
RCP03701,5,Beef,3 tbsp,Proteins
RCP03701,6,Beef,4 tbsp,Proteins
RCP03701,7,Coriander,2 tsp,Spices
RCP03701,8,Ghee,126 ml,Dairy
RCP03701,9,Raisins,1 tbsp,Others
RCP03701,10,Tofu,2 tbsp,Proteins
RCP03701,11,Tamarind Paste,3 tbsp,Liquids
RCP03701,12,Eggs,3 tbsp,Proteins
RCP03701,13,Fenugreek Leaves,2 tbsp,Aromatics
RCP03701,14,Chickpea Flour,243 g,Grains
RCP03702,1,Onion,2 medium,Vegetables
RCP03702,2,Garlic,7 cloves,Vegetables
RCP03702,3,Salt,to taste,Others
RCP03702,4,Chicken,847g,Proteins
RCP03702,5,Black Pepper,1 tsp,Spices
RCP03702,6,Eggs,2 tbsp,Proteins
RCP03702,7,Cardamom,2 tsp,Spices
RCP03702,8,Water,3 tbsp,Liquids
RCP03702,9,Cinnamon,2 tsp,Spices
RCP03702,10,Garam Masala,1 tsp,Spices
RCP03702,11,All-Purpose Flour,235 g,Grains
RCP03702,12,Chickpeas,4 tbsp,Proteins
RCP03702,13,Butter,283 ml,Dairy
RCP03702,14,Cardamom,2 tsp,Spices
RCP03703,1,Onion,1 medium,Vegetables
RCP03703,2,Garlic,6 cloves,Vegetables
RCP03703,3,Salt,to taste,Others
RCP03703,4,Eggs,298g,Proteins
RCP03703,5,Fenugreek Leaves,2 tbsp,Aromatics
RCP03703,6,Yogurt,370 ml,Dairy
RCP03703,7,Yogurt,466 ml,Dairy
RCP03703,8,Tamarind Paste,2 tbsp,Liquids
RCP03703,9,Fenugreek Leaves,2 tbsp,Aromatics
RCP03703,10,Paneer,1 tbsp,Proteins
RCP03704,1,Onion,2 medium,Vegetables
RCP03704,2,Garlic,6 cloves,Vegetables
RCP03704,3,Salt,to taste,Others
RCP03704,4,Lentils (Dal),374g,Proteins
RCP03704,5,Salt,4 tbsp,Others
RCP03704,6,Cumin,1 tsp,Spices
RCP03705,1,Onion,2 medium,Vegetables
RCP03705,2,Garlic,3 cloves,Vegetables
RCP03705,3,Salt,to taste,Others
RCP03705,4,Tofu,810g,Proteins
RCP03705,5,All-Purpose Flour,400 g,Grains
RCP03705,6,Black Pepper,2 tsp,Spices
RCP03705,7,Fresh Coriander,2 tbsp,Aromatics
RCP03705,8,Wheat Flour,351 g,Grains
RCP03705,9,Bay Leaf,2 tsp,Spices
RCP03705,10,Curry Leaves,2 tbsp,Aromatics
RCP03705,11,All-Purpose Flour,429 g,Grains
RCP03705,12,Red Chili Powder,1 tsp,Spices
RCP03705,13,Raisins,2 tbsp,Others
RCP03706,1,Onion,1 medium,Vegetables
RCP03706,2,Garlic,4 cloves,Vegetables
RCP03706,3,Salt,to taste,Others
RCP03706,4,Eggs,423g,Proteins
RCP03706,5,Fresh Coriander,2 tbsp,Aromatics
RCP03706,6,Ginger,2 medium,Vegetables
RCP03706,7,Fresh Coriander,3 tbsp,Aromatics
RCP03706,8,Fenugreek Leaves,2 tbsp,Aromatics
RCP03706,9,Butter,474 ml,Dairy
RCP03706,10,Salt,2 tbsp,Others
RCP03707,1,Onion,3 medium,Vegetables
RCP03707,2,Garlic,9 cloves,Vegetables
RCP03707,3,Salt,to taste,Others
RCP03707,4,Beef,947g,Proteins
RCP03707,5,Tamarind Paste,3 tbsp,Liquids
RCP03707,6,Tamarind Paste,2 tbsp,Liquids
RCP03707,7,Chickpeas,3 tbsp,Proteins
RCP03707,8,Beef,3 tbsp,Proteins
RCP03708,1,Onion,2 medium,Vegetables
RCP03708,2,Garlic,9 cloves,Vegetables
RCP03708,3,Salt,to taste,Others
RCP03708,4,Lentils (Dal),411g,Proteins
RCP03708,5,Tofu,1 tbsp,Proteins
RCP03708,6,Basmati Rice,458 g,Grains
RCP03708,7,Paneer,201 ml,Dairy
RCP03708,8,Basmati Rice,483 g,Grains
RCP03709,1,Onion,3 medium,Vegetables
RCP03709,2,Garlic,9 cloves,Vegetables
RCP03709,3,Salt,to taste,Others
RCP03709,4,Fish,339g,Proteins
RCP03709,5,Bell Pepper,2 medium,Vegetables
RCP03709,6,Ghee,248 ml,Dairy
RCP03709,7,Semolina,356 g,Grains
RCP03709,8,Cashews,2 tbsp,Others
RCP03709,9,Butter,372 ml,Dairy
RCP03709,10,Semolina,271 g,Grains
RCP03709,11,Cashews,2 tbsp,Others
RCP03709,12,Mustard Seeds,3 tbsp,Others
RCP03709,13,All-Purpose Flour,275 g,Grains
RCP03709,14,Chickpeas,2 tbsp,Proteins
RCP03709,15,Sesame Seeds,3 tbsp,Others
RCP03710,1,Onion,1 medium,Vegetables
RCP03710,2,Garlic,3 cloves,Vegetables
RCP03710,3,Salt,to taste,Others
RCP03710,4,Beef,896g,Proteins
RCP03710,5,Fresh Coriander,2 tbsp,Aromatics
RCP03710,6,Yogurt,107 ml,Dairy
RCP03710,7,Black Pepper,1 tsp,Spices
RCP03710,8,Green Chili,2 medium,Vegetables
RCP03710,9,Cinnamon,2 tsp,Spices
RCP03710,10,Cloves,2 tsp,Spices
RCP03710,11,Mustard Seeds,1 tbsp,Others
RCP03710,12,Cream,117 ml,Dairy
RCP03710,13,Fenugreek Leaves,3 tbsp,Aromatics
RCP03711,1,Onion,1 medium,Vegetables
RCP03711,2,Garlic,6 cloves,Vegetables
RCP03711,3,Salt,to taste,Others
RCP03711,4,Chickpeas,310g,Proteins
RCP03711,5,Onion,1 medium,Vegetables
RCP03711,6,Salt,4 tbsp,Others
RCP03711,7,Milk,433 ml,Dairy
RCP03711,8,Basmati Rice,211 g,Grains
RCP03711,9,Vinegar,3 tbsp,Liquids
RCP03711,10,Cardamom,1 tsp,Spices
RCP03711,11,Raisins,3 tbsp,Others
RCP03711,12,Tofu,3 tbsp,Proteins
RCP03711,13,Spinach,1 medium,Vegetables
RCP03711,14,Mint Leaves,1 tbsp,Aromatics
RCP03711,15,Vinegar,2 tbsp,Liquids
RCP03711,16,Oil,3 tbsp,Liquids
RCP03711,17,Almonds,3 tbsp,Others
RCP03711,18,Mutton,4 tbsp,Proteins
RCP03712,1,Onion,2 medium,Vegetables
RCP03712,2,Garlic,6 cloves,Vegetables
RCP03712,3,Salt,to taste,Others
RCP03712,4,Fish,982g,Proteins
RCP03712,5,Semolina,273 g,Grains
RCP03712,6,Wheat Flour,472 g,Grains
RCP03712,7,Mint Leaves,3 tbsp,Aromatics
RCP03712,8,Ghee,227 ml,Dairy
RCP03712,9,Basmati Rice,262 g,Grains
RCP03712,10,Coconut Milk,4 tbsp,Liquids
RCP03712,11,Fenugreek Leaves,4 tbsp,Aromatics
RCP03712,12,Ginger,2 medium,Vegetables
RCP03712,13,Tomato,2 medium,Vegetables
RCP03712,14,Spinach,2 medium,Vegetables
RCP03712,15,Sesame Seeds,3 tbsp,Others
RCP03712,16,Cloves,2 tsp,Spices
RCP03712,17,Mint Leaves,3 tbsp,Aromatics
RCP03712,18,Oil,1 tbsp,Liquids
RCP03712,19,Cream,403 ml,Dairy
RCP03713,1,Onion,3 medium,Vegetables
RCP03713,2,Garlic,6 cloves,Vegetables
RCP03713,3,Salt,to taste,Others
RCP03713,4,Lentils (Dal),498g,Proteins
RCP03713,5,Cinnamon,1 tsp,Spices
RCP03713,6,Black Pepper,1 tsp,Spices
RCP03713,7,Lemon Juice,3 tbsp,Liquids
RCP03713,8,Tamarind Paste,4 tbsp,Liquids
RCP03713,9,Water,3 tbsp,Liquids
RCP03713,10,Wheat Flour,270 g,Grains
RCP03713,11,Cream,186 ml,Dairy
RCP03713,12,All-Purpose Flour,472 g,Grains
RCP03713,13,Lentils (Dal),2 tbsp,Proteins
RCP03713,14,Red Chili Powder,1 tsp,Spices
RCP03714,1,Onion,2 medium,Vegetables
RCP03714,2,Garlic,9 cloves,Vegetables
RCP03714,3,Salt,to taste,Others
RCP03714,4,Fish,512g,Proteins
RCP03714,5,Green Chili,2 medium,Vegetables
RCP03715,1,Onion,3 medium,Vegetables
RCP03715,2,Garlic,4 cloves,Vegetables
RCP03715,3,Salt,to taste,Others
RCP03715,4,Shrimp,539g,Proteins
RCP03715,5,Chickpea Flour,252 g,Grains
RCP03716,1,Onion,3 medium,Vegetables
RCP03716,2,Garlic,9 cloves,Vegetables
RCP03716,3,Salt,to taste,Others
RCP03716,4,Fish,923g,Proteins
RCP03716,5,Carrot,1 medium,Vegetables
RCP03716,6,Sugar,3 tbsp,Others
RCP03716,7,Sesame Seeds,1 tbsp,Others
RCP03716,8,Vinegar,4 tbsp,Liquids
RCP03716,9,Raisins,2 tbsp,Others
RCP03716,10,Fish,1 tbsp,Proteins
RCP03716,11,Garam Masala,2 tsp,Spices
RCP03716,12,Cream,499 ml,Dairy
RCP03716,13,Red Chili Powder,1 tsp,Spices
RCP03716,14,Bay Leaf,2 tsp,Spices
RCP03716,15,Semolina,330 g,Grains
RCP03716,16,Fenugreek Leaves,2 tbsp,Aromatics
RCP03717,1,Onion,1 medium,Vegetables
RCP03717,2,Garlic,8 cloves,Vegetables
RCP03717,3,Salt,to taste,Others
RCP03717,4,Paneer,932g,Proteins
RCP03717,5,Milk,478 ml,Dairy
RCP03717,6,Onion,1 medium,Vegetables
RCP03717,7,Coconut Milk,2 tbsp,Liquids
RCP03717,8,Garlic,2 medium,Vegetables
RCP03717,9,Garam Masala,2 tsp,Spices
RCP03717,10,Lemon Juice,1 tbsp,Liquids
RCP03717,11,Cloves,2 tsp,Spices
RCP03717,12,Salt,1 tbsp,Others
RCP03717,13,Mustard Seeds,2 tbsp,Others
RCP03717,14,Basmati Rice,383 g,Grains
RCP03717,15,Shrimp,1 tbsp,Proteins
RCP03717,16,All-Purpose Flour,311 g,Grains
RCP03718,1,Onion,3 medium,Vegetables
RCP03718,2,Garlic,5 cloves,Vegetables
RCP03718,3,Salt,to taste,Others
RCP03718,4,Chicken,855g,Proteins
RCP03718,5,Curry Leaves,4 tbsp,Aromatics
RCP03718,6,Spinach,2 medium,Vegetables
RCP03719,1,Onion,3 medium,Vegetables
RCP03719,2,Garlic,8 cloves,Vegetables
RCP03719,3,Salt,to taste,Others
RCP03719,4,Tofu,974g,Proteins
RCP03719,5,Sesame Seeds,4 tbsp,Others
RCP03719,6,Bay Leaf,2 tsp,Spices
RCP03719,7,All-Purpose Flour,201 g,Grains
RCP03720,1,Onion,3 medium,Vegetables
RCP03720,2,Garlic,9 cloves,Vegetables
RCP03720,3,Salt,to taste,Others
RCP03720,4,Tofu,859g,Proteins
RCP03720,5,Raisins,4 tbsp,Others
RCP03720,6,Sesame Seeds,3 tbsp,Others
RCP03720,7,Lemon Juice,1 tbsp,Liquids
RCP03721,1,Onion,1 medium,Vegetables
RCP03721,2,Garlic,7 cloves,Vegetables
RCP03721,3,Salt,to taste,Others
RCP03721,4,Paneer,372g,Proteins
RCP03721,5,Paneer,4 tbsp,Proteins
RCP03721,6,Semolina,343 g,Grains
RCP03721,7,Garam Masala,2 tsp,Spices
RCP03721,8,Lemon Juice,3 tbsp,Liquids
RCP03721,9,Basmati Rice,213 g,Grains
RCP03721,10,Mustard Seeds,1 tbsp,Others
RCP03721,11,Ghee,426 ml,Dairy
RCP03721,12,Vinegar,3 tbsp,Liquids
RCP03721,13,All-Purpose Flour,216 g,Grains
RCP03722,1,Onion,3 medium,Vegetables
RCP03722,2,Garlic,5 cloves,Vegetables
RCP03722,3,Salt,to taste,Others
RCP03722,4,Mutton,474g,Proteins
RCP03722,5,Sesame Seeds,2 tbsp,Others
RCP03722,6,Carrot,1 medium,Vegetables
RCP03722,7,Mutton,1 tbsp,Proteins
RCP03722,8,Salt,4 tbsp,Others
RCP03722,9,Paneer,244 ml,Dairy
RCP03722,10,Chicken,1 tbsp,Proteins
RCP03722,11,Peas,2 medium,Vegetables
RCP03722,12,Cinnamon,2 tsp,Spices
RCP03722,13,Tamarind Paste,4 tbsp,Liquids
RCP03722,14,Butter,298 ml,Dairy
RCP03722,15,Tofu,3 tbsp,Proteins
RCP03722,16,Tomato,2 medium,Vegetables
RCP03722,17,Lentils (Dal),3 tbsp,Proteins
RCP03722,18,Peas,1 medium,Vegetables
RCP03723,1,Onion,2 medium,Vegetables
RCP03723,2,Garlic,6 cloves,Vegetables
RCP03723,3,Salt,to taste,Others
RCP03723,4,Mutton,532g,Proteins
RCP03723,5,Water,2 tbsp,Liquids
RCP03723,6,Mustard Seeds,4 tbsp,Others
RCP03723,7,Oil,2 tbsp,Liquids
RCP03723,8,Eggs,2 tbsp,Proteins
RCP03723,9,Butter,438 ml,Dairy
RCP03723,10,Tamarind Paste,2 tbsp,Liquids
RCP03723,11,Paneer,3 tbsp,Proteins
RCP03723,12,Yogurt,162 ml,Dairy
RCP03724,1,Onion,3 medium,Vegetables
RCP03724,2,Garlic,7 cloves,Vegetables
RCP03724,3,Salt,to taste,Others
RCP03724,4,Lentils (Dal),379g,Proteins
RCP03724,5,Cream,249 ml,Dairy
RCP03725,1,Onion,2 medium,Vegetables
RCP03725,2,Garlic,5 cloves,Vegetables
RCP03725,3,Salt,to taste,Others
RCP03725,4,Eggs,216g,Proteins
RCP03725,5,Carrot,1 medium,Vegetables
RCP03725,6,Onion,1 medium,Vegetables
RCP03725,7,Cloves,1 tsp,Spices
RCP03725,8,Cardamom,1 tsp,Spices
RCP03725,9,Bell Pepper,1 medium,Vegetables
RCP03725,10,Tamarind Paste,2 tbsp,Liquids
RCP03725,11,Coconut Milk,4 tbsp,Liquids
RCP03725,12,Tofu,3 tbsp,Proteins
