recipe_id,recipe_name,cuisine,category,cooking_method,difficulty,prep_time_minutes,cook_time_minutes,total_time_minutes,servings,spice_level,meal_type,is_vegetarian,is_vegan,is_gluten_free,is_halal,rating,review_count,calories_per_serving,estimated_cost_usd,date_added,is_traditional,is_festival_special
RCP03812,Indian Appetizers Special 229,Indian,Appetizers,Roasted,Easy,18,136,154,5,Hot,Breakfast,True,False,True,True,4.3,2787,244,3.83,2023-02-25,False,False
RCP03813,Indian Appetizers Special 230,Indian,Appetizers,Fried,Medium,12,109,121,5,Hot,Dessert,True,False,False,True,4.2,3823,393,21.21,2023-06-19,True,False
RCP03814,Indian Appetizers Special 231,Indian,Appetizers,Slow-cooked,Hard,46,70,116,2,Medium,Snack,False,False,False,False,4.0,1906,600,15.96,2026-02-10,True,False
RCP03815,Biryani,Indian,Appetizers,Slow-cooked,Hard,51,76,127,2,Hot,Dinner,False,False,True,True,4.1,3205,198,13.27,2025-05-09,False,False
RCP03816,Indian Appetizers Special 233,Indian,Appetizers,Roasted,Medium,46,35,81,6,Medium,Dessert,True,False,False,False,5.0,2717,168,21.25,2025-02-06,False,False
RCP03817,Rogan Josh,Indian,Appetizers,Roasted,Hard,31,85,116,5,Medium,Dinner,True,False,False,False,4.5,4565,610,13.47,2023-07-14,False,False
RCP03818,Rogan Josh,Indian,Appetizers,Slow-cooked,Hard,55,165,220,6,Medium,Dessert,True,False,False,True,3.7,1314,298,4.2,2023-12-04,True,False
RCP03819,Indian Appetizers Special 236,Indian,Appetizers,Baked,Easy,41,85,126,7,Mild,Dinner,False,False,False,True,3.6,1222,628,9.28,2023-12-22,False,False
RCP03820,Indian Appetizers Special 237,Indian,Appetizers,Slow-cooked,Medium,45,33,78,2,Medium,Beverage,True,False,False,True,4.6,3742,666,10.0,2026-01-15,False,False
RCP03821,Chole Bhature,Indian,Appetizers,Boiled,Easy,46,138,184,7,Medium,Beverage,True,False,False,True,3.5,2055,658,16.88,2023-11-10,True,False
RCP03822,Indian Appetizers Special 239,Indian,Appetizers,Boiled,Easy,30,172,202,6,Mild,Beverage,False,False,False,True,3.8,703,776,10.37,2025-12-13,True,False
RCP03823,Chole Bhature,Indian,Appetizers,Pressure-cooked,Hard,18,90,108,4,Hot,Dinner,True,False,True,False,3.9,2686,446,5.43,2023-09-09,True,False
RCP03824,Naan,Indian,Appetizers,Baked,Medium,48,108,156,3,Very Hot,Dinner,False,False,False,True,4.3,2607,578,14.37,2025-01-11,False,False
RCP03825,Indian Appetizers Special 242,Indian,Appetizers,Steamed,Hard,30,116,146,3,Mild,Dinner,True,False,False,True,4.3,1212,210,8.94,2025-06-26,False,False
RCP03826,Tandoori Chicken,Indian,Appetizers,Roasted,Hard,53,122,175,6,Hot,Lunch,False,False,False,True,4.9,3418,503,9.47,2024-05-01,True,True
RCP03827,Rogan Josh,Indian,Appetizers,Slow-cooked,Easy,15,125,140,5,Medium,Dessert,True,False,False,False,3.7,3073,162,5.73,2023-07-05,True,False
RCP03828,Indian Appetizers Special 245,Indian,Appetizers,Pressure-cooked,Medium,48,164,212,3,Hot,Dinner,True,True,True,True,4.5,4493,242,19.26,2023-08-04,True,True
RCP03829,Indian Appetizers Special 246,Indian,Appetizers,Grilled,Medium,10,69,79,7,Hot,Breakfast,True,False,False,True,4.8,3803,208,2.23,2023-07-30,False,False
RCP03830,Indian Appetizers Special 247,Indian,Appetizers,Fried,Hard,54,22,76,3,Medium,Dessert,True,False,False,False,5.0,1500,562,19.19,2025-10-20,True,False
RCP03831,Rogan Josh,Indian,Appetizers,Slow-cooked,Medium,14,73,87,7,Very Hot,Lunch,True,False,False,False,4.0,1183,598,23.07,2025-03-18,True,False
RCP03832,Indian Appetizers Special 249,Indian,Appetizers,Steamed,Easy,57,75,132,7,Mild,Beverage,False,False,False,False,4.4,851,721,18.74,2024-08-31,False,True
RCP03833,Biryani,Indian,Appetizers,Pressure-cooked,Easy,54,20,74,6,Hot,Breakfast,True,False,True,True,4.3,4677,612,21.4,2023-06-16,True,False
RCP03834,Chole Bhature,Indian,Appetizers,Pressure-cooked,Easy,19,100,119,7,Hot,Lunch,False,False,True,True,4.1,4383,661,22.43,2024-06-21,True,False
RCP03835,Rogan Josh,Indian,Appetizers,Boiled,Easy,44,45,89,7,Mild,Beverage,False,False,False,False,3.8,3028,661,24.92,2023-06-04,True,False
RCP03836,Indian Appetizers Special 253,Indian,Appetizers,Grilled,Medium,19,54,73,4,Hot,Dinner,True,False,False,False,4.7,1782,491,3.65,2025-09-26,True,True
RCP03837,Samosa,Indian,Appetizers,Grilled,Hard,12,113,125,7,Medium,Lunch,False,False,False,True,4.4,2750,218,3.29,2024-04-21,True,False
RCP03838,Samosa,Indian,Appetizers,Baked,Medium,59,46,105,5,Mild,Beverage,False,False,True,True,4.1,2729,763,4.92,2023-10-03,True,False
RCP03839,Masala Dosa,Indian,Appetizers,Slow-cooked,Easy,31,53,84,2,Hot,Beverage,False,False,False,True,5.0,3515,394,11.8,2024-02-13,True,False
RCP03840,Vindaloo,Indian,Appetizers,Slow-cooked,Medium,37,42,79,6,Medium,Dinner,True,False,True,False,3.7,954,766,22.04,2024-02-25,True,False
RCP03841,Naan,Indian,Appetizers,Pressure-cooked,Hard,44,134,178,5,Mild,Beverage,False,False,False,True,3.7,3027,585,14.56,2025-07-04,False,False
RCP03842,Masala Dosa,Indian,Appetizers,Fried,Easy,33,45,78,2,Medium,Snack,False,False,False,True,4.7,4425,746,16.12,2025-05-10,True,True
RCP03843,Indian Appetizers Special 260,Indian,Appetizers,Fried,Medium,56,98,154,7,Medium,Beverage,False,True,False,False,3.8,1149,308,21.97,2024-10-03,False,False
RCP03844,Chole Bhature,Indian,Appetizers,Pressure-cooked,Easy,38,141,179,6,Mild,Beverage,False,False,False,True,3.9,4372,763,13.97,2024-07-29,True,False
RCP03845,Gulab Jamun,Indian,Appetizers,Roasted,Medium,51,119,170,6,Medium,Breakfast,False,False,False,True,4.8,4292,621,23.46,2023-08-18,False,False
RCP03846,Vindaloo,Indian,Appetizers,Baked,Easy,50,41,91,2,Mild,Breakfast,False,False,False,True,3.6,1318,264,15.18,2023-08-17,True,False
RCP03847,Chole Bhature,Indian,Appetizers,Slow-cooked,Easy,26,96,122,3,Medium,Breakfast,False,False,False,False,4.5,3439,276,13.38,2024-10-02,True,True
RCP03848,Indian Appetizers Special 265,Indian,Appetizers,Baked,Easy,45,135,180,6,Very Hot,Breakfast,True,False,False,False,3.7,4100,783,23.08,2023-09-09,True,False
RCP03849,Butter Chicken,Indian,Appetizers,Boiled,Medium,17,160,177,5,Medium,Snack,False,False,True,True,4.6,4603,238,6.77,2025-08-23,True,True
RCP03850,Paneer Tikka,Indian,Appetizers,Boiled,Easy,13,20,33,2,Mild,Dinner,False,False,False,True,4.3,2177,746,5.59,2025-01-29,False,False
RCP03851,Tandoori Chicken,Indian,Appetizers,Slow-cooked,Hard,34,30,64,5,Hot,Dinner,False,False,False,True,4.2,2365,295,2.73,2024-03-05,False,False
RCP03852,Indian Appetizers Special 269,Indian,Appetizers,Slow-cooked,Medium,10,120,130,6,Hot,Dinner,False,False,False,True,4.1,3712,783,18.64,2024-02-01,False,False
RCP03853,Vindaloo,Indian,Appetizers,Steamed,Easy,42,117,159,7,Medium,Lunch,False,False,False,True,4.0,2410,646,8.88,2025-07-20,True,True
RCP03854,Dal Tadka,Indian,Appetizers,Steamed,Medium,21,25,46,4,Medium,Lunch,False,False,False,False,4.6,3894,673,20.38,2025-01-14,True,False
RCP03855,Samosa,Indian,Appetizers,Fried,Easy,21,141,162,4,Medium,Dessert,True,False,False,True,4.9,903,587,22.92,2025-11-15,True,True
RCP03856,Indian Appetizers Special 273,Indian,Appetizers,Steamed,Easy,56,179,235,5,Very Hot,Dessert,True,False,False,True,5.0,927,195,11.8,2024-04-23,False,False
RCP03857,Indian Appetizers Special 274,Indian,Appetizers,Pressure-cooked,Easy,56,63,119,5,Medium,Snack,True,False,True,True,4.0,369,667,2.67,2025-07-09,False,False
RCP03858,Indian Appetizers Special 275,Indian,Appetizers,Steamed,Easy,59,131,190,7,Hot,Dinner,False,False,False,False,4.8,4957,487,5.87,2023-05-30,False,False
RCP03859,Paneer Tikka,Indian,Appetizers,Grilled,Hard,11,104,115,2,Hot,Dinner,False,False,False,True,3.9,207,491,19.08,2024-04-19,False,False
RCP03860,Gulab Jamun,Indian,Appetizers,Steamed,Medium,41,173,214,3,Mild,Lunch,False,False,False,True,4.6,1578,313,9.18,2025-06-30,True,False
RCP03861,Gulab Jamun,Indian,Appetizers,Roasted,Medium,47,157,204,4,Hot,Beverage,False,False,False,True,5.0,4969,605,19.05,2023-07-02,False,False
RCP03862,Indian Appetizers Special 279,Indian,Appetizers,Slow-cooked,Easy,45,156,201,7,Very Hot,Beverage,False,False,False,True,3.7,2342,687,21.84,2023-11-17,False,True
RCP03863,Biryani,Indian,Appetizers,Slow-cooked,Hard,22,107,129,3,Very Hot,Dinner,False,False,True,True,4.2,3608,402,8.01,2026-01-28,False,False
RCP03864,Biryani,Indian,Appetizers,Baked,Medium,45,67,112,5,Mild,Snack,False,False,True,True,4.4,3190,426,15.13,2025-06-18,False,False
RCP03865,Idli,Indian,Appetizers,Roasted,Easy,53,100,153,4,Mild,Dinner,False,False,False,True,4.8,2335,295,9.04,2024-06-24,True,False
RCP03866,Rogan Josh,Indian,Appetizers,Slow-cooked,Medium,57,153,210,3,Medium,Lunch,False,False,True,False,5.0,1744,501,17.69,2023-11-10,False,False
RCP03867,Indian Appetizers Special 284,Indian,Appetizers,Steamed,Medium,31,96,127,6,Hot,Lunch,True,False,False,True,3.9,1776,729,23.32,2023-12-30,True,False
RCP03868,Dal Tadka,Indian,Appetizers,Slow-cooked,Easy,26,60,86,2,Medium,Beverage,False,False,False,False,4.7,625,473,14.2,2023-11-29,False,False
RCP03869,Dosa,Indian,Appetizers,Slow-cooked,Hard,44,129,173,6,Medium,Lunch,False,False,True,True,4.0,3424,699,12.36,2024-07-09,False,False
RCP03870,Indian Appetizers Special 287,Indian,Appetizers,Pressure-cooked,Medium,51,134,185,6,Very Hot,Lunch,False,False,False,True,4.3,1013,347,9.91,2025-07-01,True,False
RCP03871,Indian Appetizers Special 288,Indian,Appetizers,Baked,Medium,46,121,167,7,Medium,Breakfast,False,False,False,False,4.0,4050,547,15.28,2023-04-17,False,False
RCP03872,Indian Appetizers Special 289,Indian,Appetizers,Pressure-cooked,Hard,55,144,199,7,Mild,Snack,False,False,False,True,4.4,4807,743,17.57,2025-04-24,True,False
RCP03873,Indian Appetizers Special 290,Indian,Appetizers,Boiled,Medium,20,168,188,2,Mild,Lunch,True,True,False,False,4.1,2885,728,12.39,2023-11-26,False,False
RCP03874,Biryani,Indian,Appetizers,Pressure-cooked,Easy,26,77,103,4,Medium,Lunch,False,False,False,False,4.2,293,252,14.22,2025-06-23,True,False
RCP03875,Indian Appetizers Special 292,Indian,Appetizers,Boiled,Easy,18,174,192,6,Medium,Lunch,True,False,False,False,5.0,706,439,9.42,2025-04-15,True,False
RCP03876,Dosa,Indian,Appetizers,Boiled,Easy,42,144,186,6,Medium,Beverage,False,False,False,True,4.7,88,600,24.38,2023-08-11,True,False
RCP03877,Gulab Jamun,Indian,Appetizers,Roasted,Easy,55,165,220,6,Very Hot,Lunch,False,False,False,True,4.1,653,189,6.89,2023-10-27,False,False
RCP03878,Indian Appetizers Special 295,Indian,Appetizers,Boiled,Hard,34,91,125,3,Medium,Beverage,False,False,False,False,4.4,1787,752,2.12,2023-10-01,False,False
RCP03879,Masala Dosa,Indian,Appetizers,Steamed,Medium,58,71,129,7,Mild,Breakfast,False,True,False,True,4.6,4510,581,3.4,2026-02-12,True,False
RCP03880,Dal Tadka,Indian,Appetizers,Slow-cooked,Medium,43,70,113,7,Very Hot,Dinner,False,False,False,True,4.0,1052,539,20.96,2025-05-08,True,False
RCP03881,Indian Appetizers Special 298,Indian,Appetizers,Fried,Hard,26,83,109,7,Medium,Lunch,False,False,False,False,3.6,823,772,22.73,2023-11-13,True,False
RCP03882,Indian Appetizers Special 299,Indian,Appetizers,Slow-cooked,Medium,22,165,187,5,Hot,Dinner,False,False,True,True,3.9,4821,331,24.37,2026-01-04,False,False
RCP03883,Indian Appetizers Special 300,Indian,Appetizers,Slow-cooked,Easy,16,168,184,3,Hot,Dessert,False,False,False,True,4.4,2345,235,21.81,2023-07-23,True,False
RCP03884,Tandoori Chicken,Indian,Appetizers,Baked,Hard,12,88,100,5,Medium,Lunch,False,False,False,True,4.3,4061,724,22.86,2024-12-28,False,False
RCP03885,Paneer Tikka,Indian,Appetizers,Baked,Medium,44,52,96,2,Medium,Beverage,False,False,False,True,4.9,3893,766,8.09,2025-02-18,True,False
RCP03886,Indian Appetizers Special 303,Indian,Appetizers,Baked,Hard,39,112,151,3,Medium,Dinner,False,False,False,False,4.6,4189,262,8.24,2024-02-17,True,False
RCP03887,Tandoori Chicken,Indian,Appetizers,Boiled,Hard,26,174,200,2,Hot,Breakfast,False,False,False,False,4.6,4779,248,10.28,2025-11-23,True,False
RCP03888,Naan,Indian,Appetizers,Steamed,Medium,23,137,160,6,Hot,Snack,False,False,False,True,4.3,275,589,8.77,2024-01-18,True,False
RCP03889,Indian Appetizers Special 306,Indian,Appetizers,Grilled,Hard,10,59,69,5,Medium,Lunch,False,False,False,False,4.9,4424,594,24.82,2025-06-08,True,False
RCP03890,Samosa,Indian,Appetizers,Boiled,Medium,12,28,40,7,Very Hot,Dessert,True,False,False,True,4.9,2698,158,10.96,2023-05-01,True,False
RCP03891,Chole Bhature,Indian,Appetizers,Fried,Easy,24,113,137,4,Mild,Snack,True,False,False,True,5.0,4104,179,7.71,2025-07-16,False,False
RCP03892,Tandoori Chicken,Indian,Appetizers,Slow-cooked,Easy,39,116,155,3,Mild,Dessert,True,False,False,False,4.0,4211,586,9.83,2023-12-14,False,False
RCP03893,Dal Tadka,Indian,Appetizers,Baked,Easy,20,129,149,6,Medium,Snack,False,False,False,True,4.3,136,796,21.89,2023-06-18,False,False
RCP03894,Indian Appetizers Special 311,Indian,Appetizers,Grilled,Easy,48,155,203,3,Medium,Beverage,False,False,False,True,4.1,4632,538,20.17,2023-03-19,True,True
RCP03895,Chole Bhature,Indian,Appetizers,Slow-cooked,Hard,47,89,136,4,Hot,Dinner,False,False,False,True,4.3,164,489,18.1,2023-05-21,True,False
RCP03896,Gulab Jamun,Indian,Appetizers,Steamed,Medium,45,61,106,6,Mild,Breakfast,False,False,True,False,4.9,2373,711,23.02,2024-06-17,False,False
RCP03897,Indian Appetizers Special 314,Indian,Appetizers,Slow-cooked,Medium,59,162,221,7,Medium,Breakfast,False,False,False,False,3.6,3697,574,2.2,2023-09-06,True,False
RCP03898,Samosa,Indian,Appetizers,Slow-cooked,Medium,52,49,101,5,Very Hot,Dinner,False,False,False,True,4.1,215,341,6.21,2024-11-09,True,False
RCP03899,Indian Appetizers Special 316,Indian,Appetizers,Slow-cooked,Easy,51,155,206,4,Mild,Lunch,False,False,False,False,4.8,2865,585,13.99,2023-12-23,True,False
RCP03900,Chole Bhature,Indian,Appetizers,Fried,Easy,37,93,130,4,Very Hot,Dinner,False,False,False,True,4.9,2687,306,7.54,2025-12-26,False,False
RCP03901,Chole Bhature,Indian,Appetizers,Fried,Medium,48,39,87,3,Very Hot,Snack,False,True,False,True,4.0,2902,542,17.93,2026-01-06,True,False
RCP03902,Dal Tadka,Indian,Appetizers,Fried,Easy,28,81,109,4,Hot,Breakfast,False,False,True,True,4.1,1551,740,9.02,2024-06-25,True,True
RCP03903,Rogan Josh,Indian,Appetizers,Baked,Medium,14,176,190,6,Medium,Snack,False,False,False,True,4.6,4663,406,3.39,2025-12-31,True,False
RCP03904,Idli,Indian,Appetizers,Slow-cooked,Hard,54,52,106,2,Mild,Breakfast,False,False,False,True,4.2,1154,482,8.11,2024-11-19,True,False
RCP03905,Dosa,Indian,Appetizers,Baked,Medium,46,95,141,3,Mild,Snack,True,False,False,True,4.2,2802,400,15.34,2023-02-25,True,False
RCP03906,Dosa,Indian,Appetizers,Grilled,Easy,15,152,167,7,Medium,Dessert,False,False,False,True,4.2,2948,161,17.9,2024-08-30,True,False
RCP03907,Indian Appetizers Special 324,Indian,Appetizers,Baked,Medium,53,115,168,3,Medium,Snack,True,False,True,False,3.7,882,416,6.58,2024-06-28,True,False
RCP03908,Paneer Tikka,Indian,Appetizers,Pressure-cooked,Hard,51,45,96,3,Hot,Lunch,False,False,False,True,4.8,360,324,10.84,2025-04-18,False,False
RCP03909,Indian Appetizers Special 326,Indian,Appetizers,Grilled,Easy,20,43,63,2,Hot,Dinner,False,False,False,True,4.9,3082,610,2.6,2023-12-26,True,False
RCP03910,Indian Appetizers Special 327,Indian,Appetizers,Steamed,Easy,11,170,181,7,Hot,Breakfast,False,False,False,True,3.6,4652,579,23.23,2024-01-06,False,False
RCP03911,Biryani,Indian,Appetizers,Fried,Medium,18,78,96,7,Hot,Dinner,False,True,True,False,3.6,431,362,14.08,2024-03-27,True,True
RCP03912,Indian Appetizers Special 329,Indian,Appetizers,Pressure-cooked,Medium,19,64,83,7,Hot,Breakfast,True,False,False,True,5.0,1040,662,11.47,2023-06-22,True,False
RCP03913,Tandoori Chicken,Indian,Appetizers,Slow-cooked,Easy,28,142,170,5,Mild,Snack,False,False,False,False,4.7,3969,373,20.63,2025-05-30,True,True
RCP03914,Dal Tadka,Indian,Appetizers,Grilled,Medium,34,111,145,5,Medium,Lunch,False,False,False,True,4.3,4318,408,19.9,2023-08-11,True,False
RCP03915,Paneer Tikka,Indian,Appetizers,Grilled,Medium,24,134,158,7,Medium,Dessert,False,False,True,True,3.9,1466,326,11.5,2023-06-18,True,False
RCP03916,Idli,Indian,Appetizers,Baked,Medium,19,96,115,4,Hot,Beverage,False,False,True,True,3.6,1874,476,20.1,2023-10-24,False,False
RCP03917,Indian Appetizers Special 334,Indian,Appetizers,Slow-cooked,Easy,29,92,121,7,Medium,Beverage,True,False,False,True,3.8,209,426,24.26,2024-05-02,True,True
RCP03918,Indian Appetizers Special 335,Indian,Appetizers,Steamed,Hard,40,122,162,7,Mild,Beverage,False,False,False,False,4.8,40,192,19.41,2025-01-06,True,False
RCP03919,Chole Bhature,Indian,Appetizers,Grilled,Medium,27,37,64,6,Medium,Dinner,False,False,False,False,3.7,34,196,8.26,2023-06-15,True,False
RCP03920,Naan,Indian,Appetizers,Steamed,Easy,31,123,154,2,Hot,Beverage,True,False,False,True,4.1,1037,761,13.25,2023-05-03,False,False
RCP03921,Dal Tadka,Indian,Appetizers,Grilled,Medium,50,34,84,6,Mild,Snack,False,True,True,True,3.6,3829,618,15.85,2024-10-15,True,False
RCP03922,Biryani,Indian,Appetizers,Fried,Easy,44,34,78,5,Medium,Snack,False,True,False,True,4.3,4684,580,8.41,2025-09-30,True,True
RCP03923,Indian Appetizers Special 340,Indian,Appetizers,Grilled,Medium,54,18,72,4,Mild,Lunch,False,False,False,True,4.8,80,353,18.9,2025-01-03,True,False
RCP03924,Biryani,Indian,Appetizers,Roasted,Medium,42,87,129,6,Medium,Dessert,False,False,False,True,4.8,2614,731,14.88,2024-07-23,True,False
RCP03925,Indian Appetizers Special 342,Indian,Appetizers,Roasted,Medium,36,100,136,3,Mild,Dessert,False,False,False,True,4.9,110,460,21.84,2025-12-27,False,False
RCP03926,Dosa,Indian,Appetizers,Steamed,Easy,54,61,115,3,Medium,Dinner,False,False,False,True,5.0,3117,580,21.82,2025-06-09,True,False
RCP03927,Samosa,Indian,Appetizers,Steamed,Easy,32,111,143,6,Hot,Breakfast,False,False,True,True,5.0,4713,673,5.21,2025-01-04,True,False
RCP03928,Butter Chicken,Indian,Appetizers,Slow-cooked,Hard,55,87,142,4,Medium,Breakfast,False,False,False,False,3.8,4205,651,23.09,2024-03-10,False,False
RCP03929,Dal Tadka,Indian,Appetizers,Pressure-cooked,Medium,32,117,149,6,Mild,Dinner,False,True,False,True,4.6,3656,277,7.34,2024-04-19,True,False
RCP03930,Dosa,Indian,Appetizers,Roasted,Medium,12,146,158,4,Medium,Dinner,False,False,False,True,3.6,3554,636,4.67,2025-06-17,False,False
RCP03931,Idli,Indian,Appetizers,Pressure-cooked,Medium,25,167,192,6,Hot,Lunch,False,False,True,True,4.2,3918,677,21.72,2025-08-08,True,False
RCP03932,Tandoori Chicken,Indian,Appetizers,Grilled,Easy,10,124,134,6,Hot,Beverage,False,True,False,True,4.4,3431,341,4.14,2025-11-12,True,True
RCP03933,Dosa,Indian,Appetizers,Fried,Medium,11,117,128,7,Hot,Dessert,False,True,False,True,3.7,969,501,2.24,2024-02-07,False,False
RCP03934,Biryani,Indian,Appetizers,Roasted,Medium,12,48,60,7,Hot,Beverage,True,False,False,True,4.1,1452,734,2.05,2025-03-09,False,False
RCP03935,Biryani,Indian,Appetizers,Steamed,Medium,24,70,94,4,Medium,Beverage,True,False,False,True,3.7,634,455,22.1,2024-07-21,False,False
RCP03936,Indian Appetizers Special 353,Indian,Appetizers,Boiled,Medium,46,32,78,6,Hot,Breakfast,False,False,False,True,3.6,3665,723,14.88,2023-09-07,False,False
RCP03937,Idli,Indian,Appetizers,Slow-cooked,Medium,29,98,127,6,Medium,Dessert,True,False,False,True,4.9,3785,695,11.97,2023-03-31,True,False
RCP03938,Dal Tadka,Indian,Appetizers,Steamed,Easy,52,37,89,6,Hot,Dessert,False,False,False,False,3.5,2268,407,19.8,2024-06-27,True,False
RCP03939,Indian Appetizers Special 356,Indian,Appetizers,Fried,Easy,58,108,166,6,Mild,Dinner,False,False,False,False,4.3,2324,504,21.74,2024-09-18,False,False
RCP03940,Chole Bhature,Indian,Appetizers,Boiled,Hard,19,152,171,4,Medium,Breakfast,True,False,False,False,5.0,17,392,3.49,2023-04-24,True,False
RCP03941,Dal Tadka,Indian,Appetizers,Baked,Easy,45,119,164,2,Medium,Dinner,False,False,False,False,3.8,2123,312,9.61,2025-12-01,True,False
RCP03942,Indian Appetizers Special 359,Indian,Appetizers,Grilled,Easy,59,120,179,6,Very Hot,Breakfast,False,False,False,True,5.0,2000,528,3.6,2025-11-30,True,True
RCP03943,Masala Dosa,Indian,Appetizers,Baked,Hard,32,112,144,3,Mild,Dessert,False,False,False,True,4.6,4622,403,21.06,2024-05-03,True,False
RCP03944,Vindaloo,Indian,Appetizers,Steamed,Easy,35,50,85,3,Medium,Snack,True,False,False,False,4.1,2750,202,9.12,2024-06-11,False,False
RCP03945,Rogan Josh,Indian,Appetizers,Pressure-cooked,Hard,12,29,41,7,Mild,Breakfast,False,False,False,True,4.8,4052,306,5.99,2023-12-05,False,False
RCP03946,Indian Appetizers Special 363,Indian,Appetizers,Slow-cooked,Hard,57,27,84,3,Medium,Dessert,True,False,False,True,4.6,1525,700,9.29,2025-04-30,False,True
RCP03947,Indian Appetizers Special 364,Indian,Appetizers,Steamed,Hard,48,94,142,2,Medium,Dessert,False,False,True,True,4.3,444,615,16.98,2025-05-18,False,False
RCP03948,Masala Dosa,Indian,Appetizers,Slow-cooked,Easy,53,36,89,7,Medium,Lunch,False,False,False,True,4.8,1893,585,22.17,2025-02-04,True,True
RCP03949,Naan,Indian,Appetizers,Pressure-cooked,Easy,37,26,63,5,Medium,Dinner,False,False,False,True,4.1,2072,466,7.18,2025-07-18,True,False
RCP03950,Butter Chicken,Indian,Appetizers,Boiled,Medium,53,17,70,6,Medium,Dessert,False,False,False,True,4.2,2140,390,19.52,2025-08-16,False,False
RCP03951,Idli,Indian,Appetizers,Slow-cooked,Medium,50,76,126,6,Hot,Dinner,False,False,False,False,4.3,2377,514,18.09,2024-06-05,False,True
